archivo,ruta,clase,label,numero_base,clave_agrupacion,rID,split,sha256,carpeta_origen
normal_2a.png,data/vf/cropped/normal/normal_2a.png,normal,0,2,https://radiopaedia.org/cases/normal-mri-brain-2?lang=us,39311,desarrollo,6c411fb82dc3adb8ae1bedca31997044fd85448c9c1a18d6da191005507f48b4,entrenamiento
normal_3a.jpg,data/vf/cropped/normal/normal_3a.jpg,normal,0,3,https://radiopaedia.org/cases/normal-mri-brain-3?lang=us,153576,desarrollo,e36dfd3bc4339c1c5b7f17e1f4adbad9a8b2c9d1caf62b33cfb1717f7eaa4cae,entrenamiento
normal_4a.png,data/vf/cropped/normal/normal_4a.png,normal,0,4,https://radiopaedia.org/cases/normal-brain-mri-4?lang=us,41113,desarrollo,e299f69e2d894b57dfe9911dc0e3c54c560429e75bd4f1054ad2f427e3611272,entrenamiento
normal_5a.png,data/vf/cropped/normal/normal_5a.png,normal,0,5,https://radiopaedia.org/cases/normal-brain-mri-5?lang=us,42777,desarrollo,ebaaf2090bfe4a2849ae0f74de0a52b164fa4bd7015a9219130cfdd31e9f306e,entrenamiento
normal_6a.png,data/vf/cropped/normal/normal_6a.png,normal,0,6,https://radiopaedia.org/cases/normal-brain-mri-6?lang=us,37605,desarrollo,9079c8d67b7ded3eeca73aff8384e29a361776f020b48c806a12afd7090cf1fd,entrenamiento
normal_7a.png,data/vf/cropped/normal/normal_7a.png,normal,0,7,https://radiopaedia.org/cases/normal-mri-brain-venogram?lang=us,57738,desarrollo,95662c70f5e2bb86d58ae866ca57a562e639891f7ceb7fa8abdeebfbb364311c,entrenamiento
normal_8a.jpg,data/vf/cropped/normal/normal_8a.jpg,normal,0,8,https://radiopaedia.org/cases/normal-mri-brain-adult?lang=us,52637,desarrollo,20901d6b7029608c0e7e9a407486e244acca562685c96183c26d7d7762ac53af,entrenamiento
normal_9a.png,data/vf/cropped/normal/normal_9a.png,normal,0,9,https://radiopaedia.org/cases/normal-brain-mri-tle-protocol?lang=us,40748,desarrollo,4b564a0510e558b2d045ea7668c78e2205953f9d97771fc0ee829b8d1c78149d,entrenamiento
normal_9b.png,data/vf/cropped/normal/normal_9b.png,normal,0,9,https://radiopaedia.org/cases/normal-brain-mri-tle-protocol?lang=us,40748,desarrollo,a52faf2b29022b9ae722a0272d33d3aa7ca3e382b657b49d54ea2d067d12d1a2,entrenamiento
normal_10a.png,data/vf/cropped/normal/normal_10a.png,normal,0,10,https://radiopaedia.org/cases/normal-mri-brain-5-month-old?lang=us,212946,desarrollo,3e1c7d20a055e3fcadb0d976d4b2b43cfadc85c0e9299bd07def875864048b5a,entrenamiento
normal_11a.png,data/vf/cropped/normal/normal_11a.png,normal,0,11,https://radiopaedia.org/cases/normal-mri-brain-12-month-old?lang=us,212957,test,335ceb1807bb06416fcc7ea0f934a47f02cb2fe8840e51ab578c71c3106d7f2b,entrenamiento
normal_12a.png,data/vf/cropped/normal/normal_12a.png,normal,0,12,https://radiopaedia.org/cases/normal-mri-brain-myelination-9-month-old-2?lang=us,212956,desarrollo,b36498fc709c195925a014cb72dd56c8a22c1e0483abedbd4d59dc1f1c7be05a,entrenamiento
normal_13a.png,data/vf/cropped/normal/normal_13a.png,normal,0,13,https://radiopaedia.org/cases/normal-brain-mri-non-focal-epilepsy-protocol-3?lang=us,53917,desarrollo,8e4dbcad34d4aa2e806066d782f5b2225c9476bd99764348318e2d91cbae40a2,entrenamiento
normal_13b.png,data/vf/cropped/normal/normal_13b.png,normal,0,13,https://radiopaedia.org/cases/normal-brain-mri-non-focal-epilepsy-protocol-3?lang=us,53917,desarrollo,aec5629d20aaecbc328985cacc083b8154cbacb2e532d1cbe2918f2b638db539,entrenamiento
normal_14a.png,data/vf/cropped/normal/normal_14a.png,normal,0,14,https://radiopaedia.org/cases/normal-mri-brain-including-mr-venogram?lang=us,51158,test,197bb03134619c0845d1938b294b2ed39c820326b65a5df70e2bb9d91c2d952f,entrenamiento
normal_15a.jpeg,data/vf/cropped/normal/normal_15a.jpeg,normal,0,15,https://radiopaedia.org/cases/normal-brain-mri-2-year-old?lang=us,43048,desarrollo,1ce662c4d44271cef7a10600ce41ec8298ebb3c66ca88bddf4bb081fdfa29fa5,entrenamiento
normal_16a.png,data/vf/cropped/normal/normal_16a.png,normal,0,16,https://radiopaedia.org/cases/normal-mri-brain-2-year-old?lang=us,212958,desarrollo,5b8ce9a3ee21544e14f08c1dbfd77b9627a4b32303015fe205abf14e43ec366d,entrenamiento
normal_17a.jpg,data/vf/cropped/normal/normal_17a.jpg,normal,0,17,https://radiopaedia.org/cases/normal-brain-mri-non-focal-epilepsy-protocol-1?lang=us,38571,desarrollo,33e911f04cadb4148a0f922fa0bdf9816b57b8c02c95f9035dce9734698e73f6,entrenamiento
normal_17b.jpg,data/vf/cropped/normal/normal_17b.jpg,normal,0,17,https://radiopaedia.org/cases/normal-brain-mri-non-focal-epilepsy-protocol-1?lang=us,38571,desarrollo,747ae319647a739ceeefd1cdf95c1de5f00b1e557fd737f8825159a5d7a725b1,entrenamiento
normal_18a.png,data/vf/cropped/normal/normal_18a.png,normal,0,18,https://radiopaedia.org/cases/normal-brain-mri-with-post-contrast-flair?lang=us,173066,desarrollo,a44047ee9caa991b27f16cfe1c26e3ee09ae6bf1354a4bfabd67604b3e1d82ed,entrenamiento
normal_18b.png,data/vf/cropped/normal/normal_18b.png,normal,0,18,https://radiopaedia.org/cases/normal-brain-mri-with-post-contrast-flair?lang=us,173066,desarrollo,9eca53aa0e794178205836019a6866f6afc0e05ec98f06a2c756a44514936119,entrenamiento
normal_19a.jpeg,data/vf/cropped/normal/normal_19a.jpeg,normal,0,19,https://radiopaedia.org/cases/normal-midline-brain-mri-1?lang=us,9878,desarrollo,bd916a7ddb576862570001f68f98f2a569566d117f4778fa1d8838d05339078f,entrenamiento
normal_20a.jpg,data/vf/cropped/normal/normal_20a.jpg,normal,0,20,https://radiopaedia.org/cases/normal-mri-brain-myelination-15-month-old-2?lang=us,89654,desarrollo,550f2a78c33fd38c69dadb52b7bea81cbbc8455304c044f42c3ca8e145853c74,entrenamiento
normal_21a.jpeg,data/vf/cropped/normal/normal_21a.jpeg,normal,0,21,https://radiopaedia.org/cases/normal-mri-of-the-brain-adult?lang=us,165014,desarrollo,0a73494a6082ec9c0d8baa70dd87d5512e72481e8ade55fcc3acfca2b1e469d3,entrenamiento
normal_21b.jpeg,data/vf/cropped/normal/normal_21b.jpeg,normal,0,21,https://radiopaedia.org/cases/normal-mri-of-the-brain-adult?lang=us,165014,desarrollo,a5eb7a1231e3afe0d294652c3f445c226356c256870eaab7760492d5e7800c36,entrenamiento
normal_22a.jpeg,data/vf/cropped/normal/normal_22a.jpeg,normal,0,22,https://radiopaedia.org/cases/normal-midline-brain-mri-2?lang=us,2756,test,e37c3278fa3fd5cd2ab943a5b705a27f24c6f30d87a3f6112c0d2c225527dca5,entrenamiento
normal_23a.png,data/vf/cropped/normal/normal_23a.png,normal,0,23,https://radiopaedia.org/cases/normal-brain-myelination-mri-3-month-old-1?lang=us,89563,test,a3599ae97728b3a749ceeea8a1215593b8c94e2a200374f43b67a64b58c75e00,entrenamiento
normal_24a.jpg,data/vf/cropped/normal/normal_24a.jpg,normal,0,24,https://radiopaedia.org/cases/normal-mri-of-the-brain-9-year-old?lang=us,229305,desarrollo,ace7e44a205c33d0e169023cb23e20053b64e71be5ea036cc4ff60a6bd96a68e,entrenamiento
normal_25a.jpg,data/vf/cropped/normal/normal_25a.jpg,normal,0,25,https://radiopaedia.org/cases/normal-paediatric-mri-and-mra-brain?lang=us,39578,desarrollo,6d8ba67c6f4ae8f1909220cdce4e96d454ca00cd4b6b864dd842f88db1eb9ab4,entrenamiento
normal_26a.jpeg,data/vf/cropped/normal/normal_26a.jpeg,normal,0,26,https://radiopaedia.org/cases/frontal-meningioma-and-schizophrenia?lang=us,43937,desarrollo,59df0d271e1e4e6d32b96d09e0d673a01f8d09e381159934ccb86f1488904f9e,entrenamiento
normal_27a.jpeg,data/vf/cropped/normal/normal_27a.jpeg,normal,0,27,https://radiopaedia.org/cases/meningioma-frontal-10?lang=us,172037,desarrollo,62d63a9cef0c03c33bba93e11300d67f8ed8704d18bf7bfaea5353d6568045e8,entrenamiento
normal_28a.jpeg,data/vf/cropped/normal/normal_28a.jpeg,normal,0,28,https://radiopaedia.org/cases/meningioma-frontal-3?lang=us,90825,desarrollo,9f5c66718d635653e8426720c31872bbf4bcbaf706beb2cf04a4520efcef36f1,entrenamiento
normal_29a.jpeg,data/vf/cropped/normal/normal_29a.jpeg,normal,0,29,https://radiopaedia.org/cases/meningioma-frontal-1?lang=us,88354,desarrollo,2feb488ccfef0705e567a3ba10f8e3037afe5d3c837445f44fd7d95f806c1c33,entrenamiento
normal_30a.jpeg,data/vf/cropped/normal/normal_30a.jpeg,normal,0,30,https://radiopaedia.org/cases/meningioma-frontal-2?lang=us,90068,desarrollo,f4d0f8d7bd777b39337ace0ccc0cb9467081a6bdd799f8d9b4baeb2f4329ba34,entrenamiento
normal_31a.jpeg,data/vf/cropped/normal/normal_31a.jpeg,normal,0,31,https://radiopaedia.org/cases/meningioma-frontal-13?lang=us,187032,desarrollo,171a09dc304a1c730ea7e8ec468ae03c88dcc83e23faa34a7bc763b97ee9ab9d,entrenamiento
normal_32a.jpeg,data/vf/cropped/normal/normal_32a.jpeg,normal,0,32,https://radiopaedia.org/cases/meningioma-frontal-7?lang=us,150485,desarrollo,d724658dceb37c8814fbf7883c37236315a9f796ceca8ca1de73ae4e6b1657ed,entrenamiento
normal_33a.jpeg,data/vf/cropped/normal/normal_33a.jpeg,normal,0,33,https://radiopaedia.org/cases/calcified-meningioma-frontal?lang=us,152275,desarrollo,faba2114f30695f08b4a74274ec9abe9d7027da7b0f22514bff630db992b496d,entrenamiento
normal_34a.jpeg,data/vf/cropped/normal/normal_34a.jpeg,normal,0,34,https://radiopaedia.org/cases/meningioma-frontal-9?lang=us,164656,desarrollo,c0d9b109602a65f5358290dc14544c7422c9633c40659ac866c773cee27f73eb,entrenamiento
normal_35a.jpeg,data/vf/cropped/normal/normal_35a.jpeg,normal,0,35,https://radiopaedia.org/cases/frontal-meningioma-with-secondary-intracranial-hypertension?lang=us,83883,desarrollo,b4298bd6b85db60f7378366cb8167d60bf99e3523db2de44e333b8e27bac2d94,entrenamiento
normal_37a.jpeg,data/vf/cropped/normal/normal_37a.jpeg,normal,0,37,https://radiopaedia.org/cases/miliary-brain-metastases-from-primary-breast-cancer?lang=us,224514,desarrollo,c11cfd4adb4c57c16c2240a98db721d3775244758fb789407171f5986d24aeab,entrenamiento
normal_39a.jpeg,data/vf/cropped/normal/normal_39a.jpeg,normal,0,39,https://radiopaedia.org/cases/left-parietal-lobe-infarct-gerstmann-syndrome-1?lang=us,198106,desarrollo,fad4eec2af230fa987750cc2b5b135e0e70b3230d5c3aa5083bd6b3293414980,entrenamiento
normal_41a.jpeg,data/vf/cropped/normal/normal_41a.jpeg,normal,0,41,https://radiopaedia.org/cases/intraventricular-neurocysticercosis-1?lang=us,58352,desarrollo,ff2789b1bed94c8753751b2189504be0ec323cf297d3853936dbaae83f235c03,entrenamiento
normal_42a.jpeg,data/vf/cropped/normal/normal_42a.jpeg,normal,0,42,https://radiopaedia.org/cases/septo-optic-dysplasia-31?lang=us,205271,desarrollo,10bbe27b538741c65b402c81b8781256bb72d074a7d8288b940893e3d88cd902,entrenamiento
normal_43a.jpeg,data/vf/cropped/normal/normal_43a.jpeg,normal,0,43,https://radiopaedia.org/cases/migraine-4?lang=us,159857,desarrollo,883de7693e0d089cc12174c601c1faa2276634a62957c14af0b292eaea099e17,entrenamiento
normal_44a.jpeg,data/vf/cropped/normal/normal_44a.jpeg,normal,0,44,https://radiopaedia.org/cases/acute-superior-sagittal-sinus-thrombosis?lang=us,92485,desarrollo,7ca26dbd2dde2e84fec2aab0f7b02adfcefa78ddfd96a4035697345b0a853a30,entrenamiento
